Word
Εὕαν
Εὖ
Εὗρον
Ζάρα
Ζαβουλὼν
Ζακχαῖε
Ζακχαῖος
Ζαχαρία
Ζαχαρίαν
Ζαχαρίας
Ζαχαρίου
Ζεβεδαίου
Ζεβεδαῖον
Ζεύγη
Ζηλωτὴν
Ζηλώσαντες
Ζηνᾶν
Ζητήσετέ
Ζοροβαβέλ
Ζοροβαβὲλ
Ζῶ
Ζῶν
Ηλι
Ηὐλήσαμεν
Θάλασσαν
Θάρα
Θάρσει
Θέλεις
Θέλετε
Θέλω
Θέσθε
Θαδδαῖον
Θαδδαῖος
Θαλάσσῃ
Θαμάρ
Θαρροῦντες
Θαρσεῖτε
Θαυμάζω
Θεέ
Θεοί
Θεοῦ
Θεσσαλονίκην
Θεσσαλονίκης
Θεσσαλονίκῃ
Θεσσαλονικέων
Θεσσαλονικέως
Θεσσαλονικείς
Θευδᾶς
Θεωρεῖς
Θεωρεῖτε
Θεωροῦντες
Θεόν
Θεός
Θεόφιλε
Θεὸν
Θεὸς
Θεῷ
Θυάτειρα
Θυατείροις
Θυατείρων
Θυγατέρες
Θυσίαν
Θωμᾶν
Θωμᾶς
Θωμᾷ
Κάθημαι
Κάθου
Κάλεσον
Κάρπῳ
Κάϊν
Κίς
Καί
Καίσαρά
Καίσαρί
Καίσαρα
Καίσαρι
Καίσαρος
Καίσαρός
Καθάπερ
Καθίσατε
Καθεύδετε
Καθημένου
Καθὼς
Καινὴν
Καιρῷ
Καισάρειαν
Καισαρείας
Καισαρείᾳ
Κακεῖθεν
Κακοπαθεῖ
Κακοὺς
Καλέσω
Καλοὺς
Καλύψατε
Καλὸν
Καλῶς
Κανανίτην
Κανανίτης
Κανδάκης
Κανὰ
Καπερναούμ
Καπερναοὺμ
Καππαδοκίαν
Καππαδοκίας
Κατ'
Κατέλιπον
Κατήντησεν
Καταβάντι
Κατακλίνατε
Κατακολουθήσασαι
Κατεπόθη
Κατὰ
Καυχάσθω
Καυχᾶσθαι
Καϊάφα
Καϊάφαν
Καϊάφας
Καϊνάν
Καϊνὰν
Καύσων
Καὶ
Κεγχρεαῖς
Κεδρὼν
Κεραμέως
Κεφάλαιον
Κηφᾶ
Κηφᾶς
Κηφᾷ
Κιλικίαν
Κιλικίας
Κλήμεντος
Κλαυδία
Κλαυδίου
Κλαύδην
Κλαύδιον
Κλαύδιος
Κλεοπᾶς
Κλωπᾶ
Κνίδον
Κοινωνείτω
Κολασσαεῖς
Κολασσαῖς
Κορίνθιοι
Κορίνθου
Κορίνθῳ
Κορβᾶν
Κορινθίους
Κορινθίων
Κορνήλιε
Κορνήλιος
Κορνηλίου
Κορνηλίῳ
Κούαρτος
Κρήσκης
Κρήτην
Κρήτης
Κρήτῃ
Κρίσπον
Κρίσπος
Κρανίον
Κρανίου
Κρατοῦντος
Κρητῶν
Κρινεῖ
Κριτής
Κρῆτες
Κυπρίῳ
Κυρήνην
Κυρίου
Κυρίοῦ
Κυρίῳ
Κυρηνίου
Κυρηναίου
Κυρηναίων
Κυρηναῖοι
Κυρηναῖον
Κυρηναῖος
Κυριοῦ
Κυριόυ
Κωσὰμ
Κόρε
Κόρινθον
Κύπριοι
Κύπριος
Κύπρον
Κύπρου
Κύριέ
Κύριε
Κύριοι
Κύριον
Κύριος
Κύριός
Κύων
Κἀγὼ
Κἀμὲ
Κἂν
Κῶν
Λάβε
Λάβετε
Λάζαρε
Λάζαρον
Λάζαρος
Λάμεχ
Λέγε
Λέγει
Λέγετέ
Λέγουσιν
Λέγω
Λίθον
Λίνος
Λαλούντων
Λαοδίκειαν
Λαοδικέων
Λαοδικείας
Λαοδικείᾳ
Λασαία
Λεββαῖος
Λεγεών
Λεγεὼν
Λευίτας
Λευίτης
Λευιτικῆς
Λευὶ
Λευὶν
Λευὶς
Λιβερτίνων
Λιβύης
Λιθόστρωτον
Λιμένας
Λογίζομαι
Λοιπόν
Λοιπὸν
Λουκᾶ
Λουκᾶς
Λούκιος
Λυδία
Λυδίαν
Λυκίας
Λυκαονίας
Λυκαονιστὶ
Λυσίας
Λυσανίου
Λωΐδι
Λύδδαν
Λύδδης
Λύσατε
Λύστραν
Λύστροις
Λώτ
Λὼτ
Λῦσον
Μάαθ
Μάλχος
Μάρθα
Μάρθαν
Μάρθας
Μάρκου
Μέλλει
Μέλλων
Μή
Μήποτε
Μήτηρ
Μήτι
Μίλητον
Μαίνῃ
Μαγδαλά
Μαγδαληνή
Μαγδαληνὴ
Μαγδαληνῇ
Μαγώγ
Μαδιάμ
Μαθουσαλὰ
Μακάριαι
Μακάριοι
Μακάριος
Μακάριόν
Μακαρία
Μακεδονία
Μακεδονίαν
Μακεδονίας
Μακεδονίᾳ
Μακεδόνας
Μακεδόνες
Μακεδόνος
Μακεδόσιν
Μακεδών
Μακροθυμήσατε
Μακροθύμησον
Μαλελεὴλ
Μαναήν
Μανασσῆ
Μανασσῆς
Μαρία
Μαρίαμ
Μαρίαν
Μαρίας
Μαρίᾳ
Μαριά
Μαριάμ
Μαριὰ
Μαριὰμ
Μαριᾴ
Μαρτυρεῖ
Μαρὰν
Ματθάν
Ματθίαν
Ματθαῖον
Ματθαῖος
Ματθὰν
Ματθὰτ
Ματταθίου
Ματταθὰ
Μαϊνάν
Μεγάλα
Μεγάλη
Μεγαλύνει
Μεθ'
Μελίτη
Μελεὰ
Μελχισέδεκ
Μελχισεδέκ
Μελχὶ
Μεσοποταμίαν
Μεσοποταμίᾳ
Μεσσίαν
Μεσσίας
Μετάβηθι
Μετανοήσατε
Μετανοεῖτε
Μετανοῶ
Μετὰ
Μεῖνον
Μηδένα
Μηδαμῶς
Μηδενὶ
Μηδεὶς
Μηδὲ
Μηδὲν
Μηκέτι
Μικρὸν
Μιλήτου
Μιλήτῳ
Μιτυλήνην
Μιχαὴλ
Μνάσωνί
Μνημονεύετε
Μνημόνευε
Μολὸχ
Μυσίαν
Μωρέ
Μωσέα
Μωσέως
Μωσεῖ
Μωσῃ
Μωσῆν
Μωσῆς
Μωσῇ
Μωϋσέως
Μωϋσεῖ
Μωϋσῆν
Μωϋσῆς
Μόνον
Μύρα
Μὴ
Μᾶρκον
Μᾶρκος
Μῆδοι
Νέρωνι
Νήψατε
Νίγερ
Ναΐν
Ναί
Ναασσών
Ναασσὼν
Ναγγαὶ
Ναζαρέτ
Ναζαρηνέ
Ναζαρηνοῦ
Ναζαρηνὸν
Ναζαρὲτ
Ναζωραίου
Ναζωραίων
Ναζωραῖον
Ναζωραῖος
Ναθαναήλ
Ναθαναὴλ
Ναθὰν
Ναοὺμ
Ναρκίσσου
Ναχὼρ
Ναὶ
Νεάπολιν
Νεανίσκε
Νεεμὰν
Νεκρώσατε
Νεφθαλείμ
Νηρέα
Νηρὶ
Νικάνορα
Νικολαϊτῶν
Νικοπόλεως
Νικόδημος
Νικόλαον
Νικόπολιν
Νινευΐ
Νινευίταις
Νινευῖται
Νομίζω
Νυνὶ
Νύμφαν
Νῦν
Νῶε
Ξένων
Οἱ
Οἴδαμεν
Οἴδατε
Οἶδά
Οἶδα
Οἶδας
Οἶνον
Οἷς
Οὐ
Οὐαί
Οὐαὶ
Οὐδέποτε
Οὐδείς
Οὐδεὶς
Οὐδὲ
Οὐδὲν
Οὐκ
Οὐκέτι
Οὐκοῦν
Οὐρίου
Οὐρβανὸν
Οὐχ
Οὐχί
Οὐχὶ
Οὐὰ
Οὒ
Οὓς
Οὔ
Οὔπω
Οὔσης
Οὔτε
Οὕτως
Οὗτοί
Οὗτοι
Οὗτος
Οὗτοὶ
Οὗτός
Πάγον
Πάγου
Πάλιν
Πάντα
Πάντες
Πάντοτε
Πάντων
Πάντως
Πάρθοι
Πάταρα
Πάτερ
Πάτμῳ
Πάφου
Πέμψον
Πέντε
Πέπεισμαι
Πέργαμον
Πέργην
Πέργης
Πέργῃ
Πέσετε
Πέτρε
Πέτρον
Πέτρος
Πέτρου
Πέτρῳ
Πίετε
Πίστει
Πίστευσον
Παιδία
Πακατιανῆς
Παμφυλίαν
Παμφυλίας
Παράγγελλε
Παρέλαβον
Παρήγγελλεν
Παραγγέλλομεν
Παραγγέλλω
Παραγενόμενος
Παρακαλῶ
Παραλαβὼν
Παρεγένοντο
Παρμενᾶν
Παρὰ
Παρῆσαν
Πατάξω
Πατέρα
Πατροβᾶν
Παύλου
Παύλῳ
Παῦλε
Παῦλον
Παῦλος
Παῦλου
Πείθεσθε
Πειθαρχεῖν
Πεντήκοντα
Πεπείσμεθα
Πεπλήρωται
Πεποίθησιν
Πεποιθὼς
Περίζῶσαι
Περίλυπός
Περγάμῳ
Περιβαλοῦ
Περιπατῶν
Περσίδα
Περὶ
Πηλὸν
Πιλάτου
Πιλάτῳ
Πιλᾶτον
Πιλᾶτος
Πισιδίαν
Πισιδίας
Πιστεύετε
Πιστεύω
Πιστὸς
Πλανᾶσθε
Πλούσιός
Πλὴν
Πνεύματος
Πνεῦμα
Ποία
Ποίας
Ποίησον
Ποίμαινε
Ποιήσατε
Ποιήσωμεν
Πολλοὶ
Πολλὰ
Πολλῆς
Πολυμερῶς
Πονηρὲ
Ποντίου
Ποντίῳ
Ποντικὸν
Ποπλίου
Ποπλίῳ
Πορευθέντες
Πορευομένων
Πορεύεσθε
Πορεύθητε
Πορεύθητι
Πορεύου
Ποταπός
Ποτιόλους
Πούδης
Ποῖα
Ποῦ
Πρίσκαν
Πρίσκιλλα
Πρίσκιλλαν
Πραγματεύσασθε
Πρεσβυτέρους
Πρεσβυτέρῳ
Προάγει
Προεφήτευσεν
Προσέφερον
Προσέχετε
Προσδοκῶντος
Προσελθόντες
Προσευχόμενοι
Προσεύχεσθε
Προσηνέγκατέ
Προφήτευσον
Προφήτην
Προφήτης
Προωρώμην
Πρωΐας
Πρόσελθε
Πρόσθες
Πρόχορον
Πρώτη
Πρὶν
Πρὸ
Πρὸς
Πρῶτον
Πτολεμαΐδα
Πωλήσατε
Πόθεν
Πόντιος
Πόντον
Πόντου
Πόρκιον
Πόσοι
Πόσον
Πόσος
Πόσους
Πύθωνος
Πύλῃ
Πᾶν
Πᾶς
Πᾶσα
Πᾶσαι
Πᾶσαν
Πῦρ
Πῶς
Ρωμαικοῖς
Σάββατόν
Σάμον
Σάρδεις
Σάρδεσιν
Σάρεπτα
Σάρρα
Σάρρας
Σάρρᾳ
Σήμερον
Σίλᾳ
Σίμων
Σίμωνά
Σίμωνα
Σίμωνι
Σίμωνος
Σαβαὼθ
Σαδδουκαίους
Σαδδουκαίων
Σαδδουκαῖοι
Σαδώκ
Σαδὼκ
Σαλήμ
Σαλαθιήλ
Σαλαθιὴλ
Σαλαμῖνι
Σαλείμ
Σαλμών
Σαλμώνην
Σαλμὼν
Σαλώμη
Σαλὰ
Σαμάρεια
Σαμάρειαν
Σαμαρείας
Σαμαρείταις
Σαμαρείτης
Σαμαρείτιδος
Σαμαρείᾳ
Σαμαρειτῶν
Σαμαρεῖται
Σαμαρεῖτις
Σαμοθρᾴκην
Σαμουὴλ
Σαμψών
Σαούλ
Σαοὺλ
Σαπφείρῃ
Σαρούχ
Σαρῶναν
Σατανᾶ
Σατανᾶν
Σατανᾶς
Σατανᾷ
Σατᾶν
Σαύλου
Σαύλῳ
Σαῦλον
Σαῦλος
Σεβαστοῦ
Σεβαστὸν
Σεβαστῆς
Σεκοῦνδος
Σελεύκειαν
Σεμεΐ
Σεργίῳ
Σιδωνίοις
Σιδῶνα
Σιδῶνι
Σιδῶνος
Σιλουανοῦ
Σιλουανὸς
Σιλωάμ
Σιλωὰμ
Σιλᾶν
Σιλᾶς
Σιλᾷ
Σινᾶ
Σιών
Σιώπα
Σιὼν
Σκευᾶ
Σκιὰν
Σκληροτράχηλοι
Σκληρός
Σκύθης
Σμυρναίων
Σμύρναν
Σοδόμοις
Σοδόμων
Σολομὼν
Σολομῶν
Σολομῶντα
Σολομῶντος
Σουσάννα
Σοφίαν
Σοὶ
Σπέρμα
Σπανίαν
Σπεῦσον
Σπλαγχνίζομαι
Σπούδασον
Στάχυν
Στέφανον
Στέφανος
Σταθεὶς
Σταυρωθήτω
Σταύρωσον
Στεφάνου
Στεφάνῳ
Στεφανᾶ
Στοᾷ
Στωϊκῶν
Συγκαλεσάμενος
Συγχάρητέ
Συκῆν
Συλλέξατε
Συλλαβόντες
Συμεών
Συμεὼν
Συμμαρτυροῦμαι
Συμμιμηταί
Συνήκατε
Συνήχθησάν
Συνίστημι
Συναγάγετε
Συνεπορεύοντο
Συνεργοῦντες
Συνερχομένων
Συνηγμένων
Συνιόντος
Συντύχην
Συρίαν
Συρίας
Συρακούσας
Συροφοινίσσα
Συχέμ
Συχὰρ
Συχὲμ
Σφράγισον
Σχίσμα
Σωσίπατρος
Σωσθένην
Σωσθένης
Σόδομα
Σύ
Σύρος
Σύρτιν
Σώθητε
Σώπατρος
Σὴθ
Σὴμ
Σὺ
Τάδε
Τέθεικά
Τέθνηκεν
Τέκνα
Τέκνον
Τέρτιος
Τέρτυλλος
Τί
Τίμα
Τίμιος
Τίμωνα
Τίνα
Τίνες
Τίνι
Τίνος
Τίς
Τίτον
Τίτος
Τίτου
Τίτῳ
Ταβερνῶν
Ταβιθά
Ταλιθα
Ταξάμενοι
Ταπεινώθητε
Ταρσέα
Ταρσεὺς
Ταρσόν
Ταρσὸν
Ταρσῷ
Ταύτην
Ταῦτά
Ταῦτα
Τεθέαμαι
Τεκνία
Τελευτήσαντος
Τερτύλλου
Τεσσαρεσκαιδεκάτην
Τετέλεσται
Τετύφλωκεν
Τι
Τιβερίου
Τιβεριάδος
Τιμαίου
Τιμοθέου
Τιμοθέῳ
Τιμόθεε
Τιμόθεον
Τιμόθεος
Τινὲς
Τινῶν
Τοίνυν
Τοιγαροῦν
Τοιοῦτος
Τολμηταί
Τολμᾷ
Τοσαῦτα
Τούτου
Τούτους
Τούτων
Τοῖς
Τοῦ
Τοῦτο
Τοῦτον
Τοῦτό
Τρέμων
Τρίτον
Τραχωνίτιδος
Τριῶν
Τρυφῶσαν
Τρόφιμον
Τρόφιμος
Τρύφαιναν
Τρῳάδα
Τρῳάδι
Τρῳάδος
Τυράννου
Τυρίοις
Τυχικοῦ
Τυχικόν
Τυχικὸν
Τυχικὸς
Τόπον
Τόπος
Τότε
Τύπτειν
Τύρον
Τύρου
Τύρῳ
Τὰ
Τὰς
Τὴν
Τὸ
Τὸν
Τῇ
Τῶν
Τῷ
Υἱέ
Υἱοὶ
Υἱός
Υἱὲ
Υἱὸς
Φάγωμεν
Φάλεκ
Φάντασμά
Φάρες
Φέρε
Φέρετέ
Φήλικα
Φήλικι
Φήλικος
Φήστου
Φήστῳ
Φίλε
Φίλητος
Φίλιππε
Φίλιππον
Φίλιππος
Φανουήλ
Φαραώ
Φαραὼ
Φαρισαίοις
Φαρισαίου
Φαρισαίους
Φαρισαίων
Φαρισαῖε
Φαρισαῖοι
Φαρισαῖος
Φαρισαῖός
Φθείρουσιν
Φιλήμονα
Φιλήμονι
Φιλίπποις
Φιλίππου
Φιλίππους
Φιλίππων
Φιλίππῳ
Φιλαδέλφειαν
Φιλαδελφείᾳ
Φιλεῖς
Φιλιππήσιοι
Φιλιππησίους
Φιλόλογον
Φιμώθητι
Φλέγοντα
Φοίβην
Φοίνικα
Φοβήθητε
Φοβηθῶμεν
Φοινίκην
Φοινίκης
Φράσον
Φρυγίαν
Φωνηθῆναι
Φωνὴ
Φόρου
Φύγελλος
Φῆλιξ
Φῆστε
Φῆστον
Φῆστος
Χάριν
Χάρις
Χήρα
Χήρας
Χίου
Χαίρετε
Χαλδαίων
Χανάαν
Χαναναία
Χαρράν
Χαῖρε
Χεῖρας
Χθὲς
Χλόης
Χοραζίν
Χουζᾶ
Χοῖνιξ
Χρείαν
Χριστέ
Χριστιανούς
Χριστιανός
Χριστιανὸν
Χριστου
Χριστού
Χριστοῦ
Χριστόν
Χριστός
Χριστὸν
Χριστὸς
Χριστῷ
Χρονίζει
Χωρήσατε
Χωρίον
Χωραζίν
Ψυχή
Ω
έδωκας
έρχωμαι
έτι
α
αγαλλιασθῆναι
αδικήσωσιν
αλλα
αναβλέψαι
απέθανεν
απέκρυψας
αρχῆς
αυτῶν
αἰγείοις
αἰγιαλόν
αἰγιαλὸν
αἰδοῦς
αἰνέσεως
αἰνίγματι
αἰνεῖν
αἰνούντων
αἰνοῦντα
αἰνοῦντες
αἰνῶν
αἰρόμενον
αἰσθήσει
αἰσθητήρια
αἰσχροκερδεῖς
αἰσχροκερδῆ
αἰσχροκερδῶς
αἰσχρολογίαν
αἰσχροῦ
αἰσχρόν
αἰσχρότης
αἰσχρὸν
αἰσχυνέσθω
αἰσχυνθήσομαι
αἰσχυνθῶμεν
αἰσχύνας
αἰσχύνη
αἰσχύνης
αἰσχύνομαι
αἰσχύνῃ
αἰτήματα
αἰτήσας
αἰτήσει
αἰτήσεσθε
αἰτήσητέ
αἰτήσηται
αἰτήσητε
αἰτήσομαι
αἰτήσουσιν
αἰτήσωμέν
αἰτήσωνται
αἰτήσῃ
αἰτήσῃς
αἰτία
αἰτίαν
αἰτίας
αἰτίου
αἰτείτω
αἰτεῖν
αἰτεῖς
αἰτεῖσθαι
αἰτεῖσθε
αἰτεῖτε
αἰτιάματα
αἰτούμεθα
αἰτούμενοι
αἰτοῦμαι
αἰτοῦντί
αἰτοῦντι
αἰτοῦσά
αἰτοῦσιν
αἰτώμεθα
αἰτῆσαι
αἰτῶμεν
αἰτῶν
αἰφνίδιος
αἰχμαλωσίαν
αἰχμαλωτίζοντά
αἰχμαλωτίζοντες
αἰχμαλωτεύοντες
αἰχμαλωτισθήσονται
αἰχμαλώτοις
αἰωνίαν
αἰωνίοις
αἰωνίου
αἰωνίους
αἰωνίων
αἰωνας
αἰωνιόυ
αἰώνια
αἰώνιον
αἰώνιος
αἰώνιός
αἰώνων
αἰῶνα
αἰῶνας
αἰῶνι
αἰῶνος
αἰῶνός
αἰῶσιν
αἱ
αἱμάτων
αἱματεκχυσίας
αἱμορροοῦσα
αἱρέσεις
αἱρέσεως
αἱρήσομαι
αἱρετικὸν
αἳ
αἴρει
αἴρεις
αἴρεται
αἴρετε
αἴροντος
αἴροντός
αἴρων
αἴρωσιν
αἴσθωνται
αἴτημα
αἴτιον
αἴτιος
αἵ
αἵματί
αἵματι
αἵματος
αἵματός
αἵρεσιν
αἵρεσις
αἵτινες
αἶνον
αἶώνιος
αἶῶνας
αἷμά
αἷμα
αἷς
αὐγάσαι
αὐγῆς
αὐθάδεις
αὐθάδη
αὐθαίρετοι
αὐθαίρετος
αὐθεντεῖν
αὐλήν
αὐλητὰς
αὐλητῶν
αὐλούμενον
αὐλὴν
αὐλὸς
αὐλῆς
αὐλῇ
αὐξάνει
αὐξάνειν
αὐξάνετε
αὐξάνων
αὐξήσαι
αὐξήσωμεν
αὐξανομένης
αὐξανόμενοι
αὐξανόντα
αὐξηθῆτε
αὐξηθῇ
αὐστηρός
αὐστηρὸς
αὐτά
αὐτάρκειαν
αὐτάρκης
αὐτάς
αὐτή
αὐτήν
αὐταρκείας
αὐταῖς
αὐτοί
αὐτοίς
αὐτοκατάκριτος
αὐτομάτη
αὐτούς
αὐτοὶ
αὐτοὺς
αὐτοῖς
αὐτοῦ
αὐτοῦς
αὐτό
αὐτόν
αὐτόπται
αὐτός
αὐτόχειρες
αὐτὰ
αὐτὰς
αὐτὴ
αὐτὴν
αὐτὸ
αὐτὸν
αὐτὸς
αὐτῆς
αὐτῇ
αὐτῶ
αὐτῶν
αὐτῷ
αὐχμηρῷ
αὑτη
αὑτοῦ
αὑτὸν
αὑτὸς
αὑτῆς
αὑτῶν
αὓτη
αὔξει
αὔξησιν
αὔριον
αὔτοις
αὕτη
αὖτοῖς
αὖτοῦ
αὖτὸν
αὖτῷ
αὗταί
αὗται
αὗτος
βάθη
βάθος
βάθους
βάλε
βάλειν
βάλητε
βάλλει
βάλλεται
βάλλομεν
βάλλοντας
βάλλοντες
βάλλουσαν
βάλλουσιν
βάλλω
βάλλῃ
βάλω
βάλωσιν
βάλῃ
βάπτισαι
βάπτισμα
βάρβαροι
βάρβαρος
βάρει
βάρη
βάρος
βάσεις
βάτου
βάτους
βάτῳ
βάψας
βάψῃ
βέβαιος
βέβηλος
βέβληκεν
βέβληται
βέλη
βέλτιον
βήματι
βήματος
βήρυλλος
βίαν
βίας
βίβλου
βίβλους
βίβλῳ
βίον
βίου
βίωσίν
βαΐα
βαθέος
βαθεῖ
βαθμὸν
βαθύ
βαλάντια
βαλάντιον
βαλέτω
βαλαντίου
βαλεῖν
βαλλόμενα
βαλλόμενον
βαλλόντων
βαλοῦσα
βαλοῦσιν
βαλόντων
βαπτίζει
βαπτίζειν
βαπτίζεις
βαπτίζομαι
βαπτίζονται
βαπτίζοντες
βαπτίζω
βαπτίζων
βαπτίσει
βαπτίσματι
βαπτίσματος
βαπτίστου
βαπτίσωνται
βαπτιζόμενοι
βαπτισθέντες
βαπτισθέντος
βαπτισθήσεσθε
βαπτισθήτω
βαπτισθεὶς
βαπτισθῆναι
βαπτισμοὺς
βαπτισμοῖς
βαπτισμῶν
βαπτιστήν
βαπτιστής
βαπτιστοῦ
βαπτιστὴς
βαρέα
βαρέως
βαρβάροις
βαρείσθω
βαρεῖαι
βαρεῖς
βαρούμενοι
βαρυνθῶσιν
βαρυτίμου
βαρύτερα
βασάνοις
βασάνου
βασίλειον
βασίλισσα
βασανίσαι
βασανίσῃς
βασανιζομένη
βασανιζομένους
βασανιζόμενον
βασανιζόμενος
βασανισθήσεται
βασανισθήσονται
βασανισθῶσιν
βασανισμοῦ
βασανισμὸν
βασανισμὸς
βασανισταῖς
βασιλέα
βασιλέων
βασιλέως
βασιλίσσης
βασιλεία
βασιλείαν
βασιλείας
βασιλείοις
βασιλείᾳ
βασιλευέτω
βασιλευόντων
βασιλεύει
βασιλεύειν
βασιλεύς
βασιλεύσει
βασιλεύσομεν
βασιλεύσουσιν
βασιλεύσῃ
βασιλεὺς
βασιλεῖ
βασιλεῖαι
βασιλεῖς
βασιλεῦ
βασιλεῦς
βασιλεῦσαι
βασιλεῦσιν
βασιλικός
βασιλικὴν
βασιλικὸν
βασιλικὸς
βασιλικῆς
βαστάζει
βαστάζειν
βαστάζεις
βαστάζεσθαι
βαστάζετε
βαστάζοντες
βαστάζοντος
βαστάζω
βαστάζων
βαστάσαι
βαστάσασά
βαστάσασιν
βαστάσει
βατράχοις
βαττολογήσητε
βδέλυγμα
βδελυγμάτων
βδελυκτοὶ
βδελυσσόμενος
βεβήλοις
βεβήλους
βεβαία
βεβαίαν
βεβαίωσιν
βεβαιούμενοι
βεβαιοῦντος
βεβαιοῦσθαι
βεβαιότερον
βεβαιώσει
βεβαιῶν
βεβαιῶσαι
βεβαμμένον
βεβαπτισμένοι
